"idhod","hodnota","stapro_kod","vek_cis","vek_kod","vuzemi_cis","vuzemi_kod","rok","tyden","roktyden","casref_od","casref_do","vek_txt","priznak"
"1326228108","376","5393","7700","410045610065000","97","19","2011","37","2011-W37","2011-09-12","2011-09-18","45-64",
"1326402700","400","5393","7700","410065610075000","97","19","2011","37","2011-W37","2011-09-12","2011-09-18","65-74",
"1326486059","610","5393","7700","410075610085000","97","19","2011","37","2011-W37","2011-09-12","2011-09-18","75-84",
"1326203551","467","5393","7700","410085799999000","97","19","2011","37","2011-W37","2011-09-12","2011-09-18","85 a více",
"1326308546","1938","5393",,,"97","19","2011","37","2011-W37","2011-09-12","2011-09-18","celkem",
"1326971483","6","5393","7700","400000610015000","97","19","2011","38","2011-W38","2011-09-19","2011-09-25","0-14",
"1326400050","71","5393","7700","410015610045000","97","19","2011","38","2011-W38","2011-09-19","2011-09-25","15-44",
"1326477727","365","5393","7700","410045610065000","97","19","2011","38","2011-W38","2011-09-19","2011-09-25","45-64",
"1326735530","424","5393","7700","410065610075000","97","19","2011","38","2011-W38","2011-09-19","2011-09-25","65-74",
"1326407578","567","5393","7700","410075610085000","97","19","2011","38","2011-W38","2011-09-19","2011-09-25","75-84",
"1326486496","475","5393","7700","410085799999000","97","19","2011","38","2011-W38","2011-09-19","2011-09-25","85 a více",
"1326488369","1908","5393",,,"97","19","2011","38","2011-W38","2011-09-19","2011-09-25","celkem",
"1326727792","8","5393","7700","400000610015000","97","19","2011","39","2011-W39","2011-09-26","2011-10-02","0-14",
"1326400045","61","5393","7700","410015610045000","97","19","2011","39","2011-W39","2011-09-26","2011-10-02","15-44",
"1326979077","368","5393","7700","410045610065000","97","19","2011","39","2011-W39","2011-09-26","2011-10-02","45-64",
"1326857565","400","5393","7700","410065610075000","97","19","2011","39","2011-W39","2011-09-26","2011-10-02","65-74",
"1326740497","593","5393","7700","410075610085000","97","19","2011","39","2011-W39","2011-09-26","2011-10-02","75-84",
"1326410075","501","5393","7700","410085799999000","97","19","2011","39","2011-W39","2011-09-26","2011-10-02","85 a více",
"1326307363","1931","5393",,,"97","19","2011","39","2011-W39","2011-09-26","2011-10-02","celkem",
"1326175043","11","5393","7700","400000610015000","97","19","2011","40","2011-W40","2011-10-03","2011-10-09","0-14",
"1326178308","49","5393","7700","410015610045000","97","19","2011","40","2011-W40","2011-10-03","2011-10-09","15-44",
"1326194698","389","5393","7700","410045610065000","97","19","2011","40","2011-W40","2011-10-03","2011-10-09","45-64",
"1326857123","427","5393","7700","410065610075000","97","19","2011","40","2011-W40","2011-10-03","2011-10-09","65-74",
"1326875258","612","5393","7700","410075610085000","97","19","2011","40","2011-W40","2011-10-03","2011-10-09","75-84",
"1326864017","486","5393","7700","410085799999000","97","19","2011","40","2011-W40","2011-10-03","2011-10-09","85 a více",
"1326984719","1974","5393",,,"97","19","2011","40","2011-W40","2011-10-03","2011-10-09","celkem",
"1326174805","11","5393","7700","400000610015000","97","19","2011","41","2011-W41","2011-10-10","2011-10-16","0-14",
"1326187598","76","5393","7700","410015610045000","97","19","2011","41","2011-W41","2011-10-10","2011-10-16","15-44",
"1326502920","404","5393","7700","410045610065000","97","19","2011","41","2011-W41","2011-10-10","2011-10-16","45-64",
"1326979034","439","5393","7700","410065610075000","97","19","2011","41","2011-W41","2011-10-10","2011-10-16","65-74",
"1326406992","648","5393","7700","410075610085000","97","19","2011","41","2011-W41","2011-10-10","2011-10-16","75-84",
"1326488236","538","5393","7700","410085799999000","97","19","2011","41","2011-W41","2011-10-10","2011-10-16","85 a více",
"1326408683","2116","5393",,,"97","19","2011","41","2011-W41","2011-10-10","2011-10-16","celkem",
"1326847502","4","5393","7700","400000610015000","97","19","2011","42","2011-W42","2011-10-17","2011-10-23","0-14",
"1326400048","69","5393","7700","410015610045000","97","19","2011","42","2011-W42","2011-10-17","2011-10-23","15-44",
"1326227828","389","5393","7700","410045610065000","97","19","2011","42","2011-W42","2011-10-17","2011-10-23","45-64",
"1326403697","405","5393","7700","410065610075000","97","19","2011","42","2011-W42","2011-10-17","2011-10-23","65-74",
"1326484628","680","5393","7700","410075610085000","97","19","2011","42","2011-W42","2011-10-17","2011-10-23","75-84",
"1326986142","575","5393","7700","410085799999000","97","19","2011","42","2011-W42","2011-10-17","2011-10-23","85 a více",
"1326306418","2122","5393",,,"97","19","2011","42","2011-W42","2011-10-17","2011-10-23","celkem",
"1326495172","11","5393","7700","400000610015000","97","19","2011","43","2011-W43","2011-10-24","2011-10-30","0-14",
"1326188846","61","5393","7700","410015610045000","97","19","2011","43","2011-W43","2011-10-24","2011-10-30","15-44",
"1326478449","362","5393","7700","410045610065000","97","19","2011","43","2011-W43","2011-10-24","2011-10-30","45-64",
"1326401578","435","5393","7700","410065610075000","97","19","2011","43","2011-W43","2011-10-24","2011-10-30","65-74",
"1326984178","660","5393","7700","410075610085000","97","19","2011","43","2011-W43","2011-10-24","2011-10-30","75-84",
"1326986252","519","5393","7700","410085799999000","97","19","2011","43","2011-W43","2011-10-24","2011-10-30","85 a více",
"1326652570","2048","5393",,,"97","19","2011","43","2011-W43","2011-10-24","2011-10-30","celkem",
"1326494048","9","5393","7700","400000610015000","97","19","2011","44","2011-W44","2011-10-31","2011-11-06","0-14",
"1326187601","73","5393","7700","410015610045000","97","19","2011","44","2011-W44","2011-10-31","2011-11-06","15-44",
"1326402454","376","5393","7700","410045610065000","97","19","2011","44","2011-W44","2011-10-31","2011-11-06","45-64",
"1326402701","455","5393","7700","410065610075000","97","19","2011","44","2011-W44","2011-10-31","2011-11-06","65-74",
"1326486212","674","5393","7700","410075610085000","97","19","2011","44","2011-W44","2011-10-31","2011-11-06","75-84",
"1326205669","500","5393","7700","410085799999000","97","19","2011","44","2011-W44","2011-10-31","2011-11-06","85 a více",
"1326652050","2087","5393",,,"97","19","2011","44","2011-W44","2011-10-31","2011-11-06","celkem",
"1326177671","5","5393","7700","400000610015000","97","19","2011","45","2011-W45","2011-11-07","2011-11-13","0-14",
"1326976657","66","5393","7700","410015610045000","97","19","2011","45","2011-W45","2011-11-07","2011-11-13","15-44",
"1326980191","379","5393","7700","410045610065000","97","19","2011","45","2011-W45","2011-11-07","2011-11-13","45-64",
"1326979156","409","5393","7700","410065610075000","97","19","2011","45","2011-W45","2011-11-07","2011-11-13","65-74",
"1326997405","644","5393","7700","410075610085000","97","19","2011","45","2011-W45","2011-11-07","2011-11-13","75-84",
"1326653228","518","5393","7700","410085799999000","97","19","2011","45","2011-W45","2011-11-07","2011-11-13","85 a více",
"1326308559","2021","5393",,,"97","19","2011","45","2011-W45","2011-11-07","2011-11-13","celkem",
"1326175044","7","5393","7700","400000610015000","97","19","2011","46","2011-W46","2011-11-14","2011-11-20","0-14",
"1326976655","62","5393","7700","410015610045000","97","19","2011","46","2011-W46","2011-11-14","2011-11-20","15-44",
"1326735038","379","5393","7700","410045610065000","97","19","2011","46","2011-W46","2011-11-14","2011-11-20","45-64",
"1326645693","416","5393","7700","410065610075000","97","19","2011","46","2011-W46","2011-11-14","2011-11-20","65-74",
"1326861130","671","5393","7700","410075610085000","97","19","2011","46","2011-W46","2011-11-14","2011-11-20","75-84",
"1326653123","500","5393","7700","410085799999000","97","19","2011","46","2011-W46","2011-11-14","2011-11-20","85 a více",
"1326863253","2035","5393",,,"97","19","2011","46","2011-W46","2011-11-14","2011-11-20","celkem",
"1326174806","6","5393","7700","400000610015000","97","19","2011","47","2011-W47","2011-11-21","2011-11-27","0-14",
"1326972098","65","5393","7700","410015610045000","97","19","2011","47","2011-W47","2011-11-21","2011-11-27","15-44",
"1326192700","371","5393","7700","410045610065000","97","19","2011","47","2011-W47","2011-11-21","2011-11-27","45-64",
"1326402398","439","5393","7700","410065610075000","97","19","2011","47","2011-W47","2011-11-21","2011-11-27","65-74",
"1326860310","641","5393","7700","410075610085000","97","19","2011","47","2011-W47","2011-11-21","2011-11-27","75-84",
"1326487384","519","5393","7700","410085799999000","97","19","2011","47","2011-W47","2011-11-21","2011-11-27","85 a více",
"1326306021","2041","5393",,,"97","19","2011","47","2011-W47","2011-11-21","2011-11-27","celkem",
"1326494194","10","5393","7700","400000610015000","97","19","2011","48","2011-W48","2011-11-28","2011-12-04","0-14",
"1326854273","59","5393","7700","410015610045000","97","19","2011","48","2011-W48","2011-11-28","2011-12-04","15-44",
"1326229852","404","5393","7700","410045610065000","97","19","2011","48","2011-W48","2011-11-28","2011-12-04","45-64",
"1326856862","399","5393","7700","410065610075000","97","19","2011","48","2011-W48","2011-11-28","2011-12-04","65-74",
"1326861910","692","5393","7700","410075610085000","97","19","2011","48","2011-W48","2011-11-28","2011-12-04","75-84",
"1326985458","552","5393","7700","410085799999000","97","19","2011","48","2011-W48","2011-11-28","2011-12-04","85 a více",
"1326986610","2116","5393",,,"97","19","2011","48","2011-W48","2011-11-28","2011-12-04","celkem",
"1326727613","10","5393","7700","400000610015000","97","19","2011","49","2011-W49","2011-12-05","2011-12-11","0-14",
"1326977283","64","5393","7700","410015610045000","97","19","2011","49","2011-W49","2011-12-05","2011-12-11","15-44",
"1326421967","422","5393","7700","410045610065000","97","19","2011","49","2011-W49","2011-12-05","2011-12-11","45-64",
"1326978190","449","5393","7700","410065610075000","97","19","2011","49","2011-W49","2011-12-05","2011-12-11","65-74",
"1326479013","676","5393","7700","410075610085000","97","19","2011","49","2011-W49","2011-12-05","2011-12-11","75-84",
"1326408835","533","5393","7700","410085799999000","97","19","2011","49","2011-W49","2011-12-05","2011-12-11","85 a více",
"1326309724","2154","5393",,,"97","19","2011","49","2011-W49","2011-12-05","2011-12-11","celkem",
"1326970372","11","5393","7700","400000610015000","97","19","2011","50","2011-W50","2011-12-12","2011-12-18","0-14",
"1326187599","71","5393","7700","410015610045000","97","19","2011","50","2011-W50","2011-12-12","2011-12-18","15-44",
"1326421247","401","5393","7700","410045610065000","97","19","2011","50","2011-W50","2011-12-12","2011-12-18","45-64",
"1326856695","423","5393","7700","410065610075000","97","19","2011","50","2011-W50","2011-12-12","2011-12-18","65-74",
"1326650893","634","5393","7700","410075610085000","97","19","2011","50","2011-W50","2011-12-12","2011-12-18","75-84",
"1326487325","547","5393","7700","410085799999000","97","19","2011","50","2011-W50","2011-12-12","2011-12-18","85 a více",
"1326408971","2087","5393",,,"97","19","2011","50","2011-W50","2011-12-12","2011-12-18","celkem",
"1326847784","4","5393","7700","400000610015000","97","19","2011","51","2011-W51","2011-12-19","2011-12-25","0-14",
"1326400051","74","5393","7700","410015610045000","97","19","2011","51","2011-W51","2011-12-19","2011-12-25","15-44",
"1326192444","363","5393","7700","410045610065000","97","19","2011","51","2011-W51","2011-12-19","2011-12-25","45-64",
"1326647602","470","5393","7700","410065610075000","97","19","2011","51","2011-W51","2011-12-19","2011-12-25","65-74",
"1326650894","678","5393","7700","410075610085000","97","19","2011","51","2011-W51","2011-12-19","2011-12-25","75-84",
"1326741700","646","5393","7700","410085799999000","97","19","2011","51","2011-W51","2011-12-19","2011-12-25","85 a více",
"1326307296","2235","5393",,,"97","19","2011","51","2011-W51","2011-12-19","2011-12-25","celkem",
"1326175045","6","5393","7700","400000610015000","97","19","2011","52","2011-W52","2011-12-26","2012-01-01","0-14",
"1326400046","86","5393","7700","410015610045000","97","19","2011","52","2011-W52","2011-12-26","2012-01-01","15-44",
"1326502553","423","5393","7700","410045610065000","97","19","2011","52","2011-W52","2011-12-26","2012-01-01","45-64",
"1326646390","441","5393","7700","410065610075000","97","19","2011","52","2011-W52","2011-12-26","2012-01-01","65-74",
"1326860311","720","5393","7700","410075610085000","97","19","2011","52","2011-W52","2011-12-26","2012-01-01","75-84",
"1326408031","569","5393","7700","410085799999000","97","19","2011","52","2011-W52","2011-12-26","2012-01-01","85 a více",
"1326308077","2245","5393",,,"97","19","2011","52","2011-W52","2011-12-26","2012-01-01","celkem",
"1326174807","9","5393","7700","400000610015000","97","19","2012","01","2012-W01","2012-01-02","2012-01-08","0-14",
"1326639138","80","5393","7700","410015610045000","97","19","2012","01","2012-W01","2012-01-02","2012-01-08","15-44",
"1326192701","419","5393","7700","410045610065000","97","19","2012","01","2012-W01","2012-01-02","2012-01-08","45-64",
"1326980263","462","5393","7700","410065610075000","97","19","2012","01","2012-W01","2012-01-02","2012-01-08","65-74",
"1326984179","687","5393","7700","410075610085000","97","19","2012","01","2012-W01","2012-01-02","2012-01-08","75-84",
"1326206717","605","5393","7700","410085799999000","97","19","2012","01","2012-W01","2012-01-02","2012-01-08","85 a více",
"1326742958","2262","5393",,,"97","19","2012","01","2012-W01","2012-01-02","2012-01-08","celkem",
"1326847503","11","5393","7700","400000610015000","97","19","2012","02","2012-W02","2012-01-09","2012-01-15","0-14",
"1326400049","68","5393","7700","410015610045000","97","19","2012","02","2012-W02","2012-01-09","2012-01-15","15-44",
"1326876184","378","5393","7700","410045610065000","97","19","2012","02","2012-W02","2012-01-09","2012-01-15","45-64",
"1326979315","471","5393","7700","410065610075000","97","19","2012","02","2012-W02","2012-01-09","2012-01-15","65-74",
"1326202945","682","5393","7700","410075610085000","97","19","2012","02","2012-W02","2012-01-09","2012-01-15","75-84",
"1326653925","578","5393","7700","410085799999000","97","19","2012","02","2012-W02","2012-01-09","2012-01-15","85 a více",
"1326986491","2188","5393",,,"97","19","2012","02","2012-W02","2012-01-09","2012-01-15","celkem",
"1326175049","9","5393","7700","400000610015000","97","19","2012","03","2012-W03","2012-01-16","2012-01-22","0-14",
"1326977495","65","5393","7700","410015610045000","97","19","2012","03","2012-W03","2012-01-16","2012-01-22","15-44",
"1326998314","374","5393","7700","410045610065000","97","19","2012","03","2012-W03","2012-01-16","2012-01-22","45-64",
"1326734429","458","5393","7700","410065610075000","97","19","2012","03","2012-W03","2012-01-16","2012-01-22","65-74",
"1326230831","652","5393","7700","410075610085000","97","19","2012","03","2012-W03","2012-01-16","2012-01-22","75-84",
"1326653628","545","5393","7700","410085799999000","97","19","2012","03","2012-W03","2012-01-16","2012-01-22","85 a více",
"1326652178","2103","5393",,,"97","19","2012","03","2012-W03","2012-01-16","2012-01-22","celkem",
"1326174757","5","5393","7700","400000610015000","97","19","2012","04","2012-W04","2012-01-23","2012-01-29","0-14",
